5,6-epoxy-alpha-tocopheryl quinone	C29H50O4
5,6-indolequinone-2-carboxylate	C9H4NO4
5,8,11,14,17-eicosapentenoylcoa	C41H60N7O17P3S
5,8,11,14-eicosatetraenoylcoa	C41H62N7O17P3S
5,8,11-tetradecatrienoylcoa	C35H52N7O17P3S
5,8-epoxy-13-cis-retinoate	C20H27O3
5,8-tetradecadienoylcoa	C35H54N7O17P3S
5,9,11-trihydroxyprosta-6E,14Z-dien-1-oate	C20H33O5
5,9-cyclo-6,8,12-trihydroxy-(10E,14Z)-eicosadienoic acid	C20H33O5
5,9-cyclo-6,8-cycloperoxy-12-hydroperoxy-(10E,14Z)-eicosadienoic acid	C20H31O6
5-(S-L-cysteinyl)-dopaquinone	C12H14N2O6S
5-Amino-1-(5-Phospho-D-ribosyl)imidazole-4-carboxamide	C9H13N4O8P
5-Amino-4-oxopentanoate	C5H9NO3
5-Diphosphoinositol pentakisphosphate	C6H6O27P7
5-Formamido-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide	C10H13N4O9P
5-Formiminotetrahydrofolate	C20H22N8O6
5-HEPE	C20H29O3
5-HT-moduline	C18H34N4O6
5-Hydroxyindoleacetate	C10H8NO3
5-Hydroxyisourate	C5H4N4O4
5-Hydroxykynurenamine	C9H13N2O2
5-L-Glutamyl-L-alanine	C8H13N2O5
5-Methoxyindoleacetate	C11H10NO3
5-Methyltetrahydrofolate	C20H24N7O6
5-Methylthio-5-deoxy-D-ribose 1-phosphate	C6H11O7PS
5-Methylthio-5-deoxy-D-ribulose 1-phosphate	C6H11O7PS
5-Methylthioadenosine	C11H15N5O3S
5-Phospho-alpha-D-ribose 1-diphosphate	C5H8O14P3
5-Phospho-beta-D-ribosylamine	C5H11NO7P
5-S-cysteinyldopa	C12H16N2O6S
5-S-glutathionyl-L-DOPA	C19H25N4O10S
5-S-glutathionyl-adrenochrome hydroquinone	C19H25N4O9S
5-S-glutathionyl-aminochrome reduced	C18H23N4O8S
5-S-glutathionyl-dopachrome hydroquinone	C19H22N4O10S
5-S-glutathionyl-dopamine	C18H26N4O8S
5-S-glutathionyl-noradrenochrome hydroquinone	C18H23N4O9S
5-amino-1-(5-phospho-D-ribosyl)imidazole	C8H12N3O7P
5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylate	C9H11N3O9P
5-amino-2-oxopentanoic acid	C5H9NO3
5-dodecenoylcoa	C33H52N7O17P3S
5-formyltetrahydrofolate(2-)	C20H21N7O7
5-guanidino-2-oxopentanoic acid	C6H11N3O3
5-hydroperoxy-EPA	C20H29O4
5-hydroxy-L-tryptophan	C11H12N2O3
5-hydroxy-N-formylkynurenine	C11H12N2O5
5-hydroxykynurenine	C10H12N2O4
5-hydroxytryptophol	C10H11NO2
5-methoxytryptophol	C11H13NO2
5-nitro-gama-tocopherol	C28H47NO4
5-octenoylcoa	C29H44N7O17P3S
5-oxo-(6E,8Z,11Z,14Z)-eicosatetraenoic acid	C20H29O3
5-oxo-12(R)-hydroxy-eicosa-2E,8E,10E,14Z-tetraenoyl-CoA	C41H60N7O19P3S
5-oxo-12(R)-hydroxy-eicosa-8E,10E,14Z-trienoyl-CoA	C41H62N7O19P3S
5-oxo-12(S)-hydroxy-eicosa-2E,8E,10E,14Z-tetraenoyl-CoA	C41H60N7O19P3S
5-oxo-12(S)-hydroxy-eicosa-6E,8Z,10E,14Z-tetraenoate	C20H29O4
5-oxo-12(S)-hydroxy-eicosa-8E,10E,14Z-trienoyl-CoA	C41H62N7O19P3S
5-oxo-6-trans-leukotriene B4	C20H29O4
5-oxo-6E-12-epi-leukotriene B4	C20H29O4
5-oxo-EPE	C20H27O3
5-oxoprolinate	C5H6NO3
5-tetradecenoylcoa	C35H56N7O17P3S
5alpha-Dihydrotestosterone glucuronide	C25H38O8
5alpha-Dihydrotestosterone sulfate	C19H29O5S
5alpha-Pregnane-3,20-dione	C21H32O2
5alpha-androstane-3,17-dione	C19H28O2
5alpha-androstane-3alpha,17beta-diol	C19H32O2
5alpha-cholest-7-en-3beta-ol	C27H46O
5alpha-cholest-8-en-3beta-ol	C27H46O
5alpha-cholesta-7,24-dien-3beta-ol	C27H44O
5beta-cholestane-3alpha,7alpha,12alpha,23,25-pentol	C27H48O5
5beta-cholestane-3alpha,7alpha,12alpha,24R,25-pentol	C27H48O5
5beta-cholestane-3alpha,7alpha,12alpha,24S,25-pentol	C27H48O5
5beta-cholestane-3alpha,7alpha,12alpha,25,27-pentol	C27H48O5
5beta-cholestane-3alpha,7alpha,12alpha,25-tetrol	C27H48O4
5beta-cholestane-3alpha,7alpha,12alpha,26-tetrol	C27H48O4
5beta-cholestane-3alpha,7alpha,12alpha,27,27-pentaol	C27H48O5
5beta-cholestane-3alpha,7alpha,12alpha-triol	C27H48O3
5beta-cholestane-3alpha,7alpha,26-triol	C27H48O3
5beta-cholestane-3alpha,7alpha,27-triol	C27H48O3
5beta-cholestane-3alpha,7alpha-diol	C27H48O2
6 alpha hydroxy taxol/ 6 alpha hydroxy paclitaxel	C47H31NO15
6 beta hydroxy testosterone	C19H28O3
6(R)-hydroxy-tetradeca-2E,4E,8Z-trienoate	C14H21O3
6(R)-hydroxy-tetradeca-2E,8Z-dienoate	C14H23O3
6(R)-hydroxy-tetradeca-4E,8Z-dienoate	C14H23O3
6(S)-hydroxy-tetradeca-2E,4E,8Z-trienoate	C14H21O3
6(S)-hydroxy-tetradeca-2E,8Z-dienoate	C14H23O3
6(S)-hydroxy-tetradeca-4E,8Z-dienoate	C14H23O3
6,7-dihydro-5-oxo-12-epi-leukotriene B	C20H31O4
6,7-dihydro-5-oxo-leukotriene B4	C20H31O4
6,7-dihydro-leukotriene B4	C20H33O4
6,7-dihydrobiopterin	C9H13N5O3
6,7-dihydroxy-1,2,3,4-tetrahydroisoquinoline	C9H12NO2
6,9,12,15,18-all-cis-tetracosapentaenoate	C24H37O2
6-(N-acetyl-alpha-D-glucosaminyl)-1-phosphatidyl-1D-myo-inositol(1-)	C17H29NO14PFULLRCO2FULLR2CO2
6-(alpha-D-glucosaminyl)-1-phosphatidyl-1D-myo-inositol	C15H28NO13PFULLRCO2FULLR2CO2
6-Hydroxymelatonin	C13H16N2O3
6-Lactoyl-5,6,7,8-tetrahydropterin	C9H13N5O3
6-Phospho-D-gluconate	C6H10O10P
6-amino-2-oxohexanoic acid	C6H11NO3
6-hydroxy-1,2,3,4-tetrahydro-beta-carboline	C11H13N2O
6-oxo-prostaglandin F1alpha	C20H33O6
6-phospho-D-glucono-1,5-lactone	C6H9O9P
6-pyruvoyl-5,6,7,8-tetrahydropterin	C9H11N5O3
6-trans-leukotriene B4	C20H31O4
6E-12-epi-leukotriene B4	C20H31O4
7,10,13-hexadecatrienoylcoa	C37H56N7O17P3S
7,10-hexadecadienoylcoa	C37H58N7O17P3S
7,12-Dimethylbenz[a]anthracene	
7,12-Dimethylbenz[a]anthracene-3,4-diol	
7,12-Dimethylbenz[a]anthracene-3,4-diol-1,2-epoxide	
7,12-Dimethylbenz[a]anthracene-3,4-oxide	
7,8-Dihydrofolate	C19H19N7O6
7,8-dihydroneopterin 3'-triphosphate(4-)	C9H12N5O13P3
7,8-epoxy-8alpha-hydroperoxytocopherone	C29H50O5
7-dehydrodesmosterol	C27H42O
7-hexadecenoylcoa	C37H60N7O17P3S
7-hydroperoxy-H4-neuroprostane	C22H31O6
7-hydroxy-D4-neuroprostane	C22H31O5
7-hydroxy-E4-neuroprostane	C22H31O5
7-peroxy-docosahexaenoate	C22H30O4
7-tetradecenoylcoa	C35H56N7O17P3S
7alpha,12alpha-Dihydroxycholest-4-en-3-one	C27H44O3
7alpha,12alpha-dihydroxy-5beta-cholestan-3-one	C27H46O3
7alpha,25-dihydroxycholesterol	C27H46O3
7alpha,26-dihydroxycholesterol	C27H46O3
7alpha,27-dihydroxycholesterol	C27H46O3
7alpha-hydroxy-3-oxo-4-cholestenoic acid anion	C27H41O4
7alpha-hydroxy-5beta-cholestan-3-one	C27H46O2
7alpha-hydroxycholest-4-en-3-one	C27H44O2
8(R)-hydroxy-hexadeca-2E,4E,6E,10Z-tetraenoate	C16H23O3
8(R)-hydroxy-hexadeca-2E,6E,10Z-trienoate	C16H25O3
8(R)-hydroxy-hexadeca-4E,6E,10Z-trienoate	C16H25O3
8(S)-hydroxy-hexadeca-2E,4E,6E,10Z-tetraenoate	C16H23O3
8(S)-hydroxy-hexadeca-2E,6E,10Z-trienoate	C16H25O3
8(S)-hydroxy-hexadeca-4E,6E-10Z-trienoate	C16H25O3
8,9-EET	C20H31O3
8-dehydrocholesterol	C27H44O
8-peroxy-5Z,9E,11Z,14Z-eicosatetraenoate	C20H30O4
8-peroxy-docosahexaenoate	C22H30O4
8alpha-hydroxy-gama-tocopherone	C28H48O3
8alpha-hydroxytocopherone	C29H50O3
9(10)-EpOME	C18H31O3
9,10-12,13-diepoxy-octadecanoate	C18H31O4
9,10-hydroxyoctadec-12(Z)-enoate	C18H33O4
9,11,15-trihydroxyprosta-5Z,13E-dien-1-oate	C20H33O5
9,11-cycloperoxy-15-hydroperoxy-5Z,13E-eicosadienoate	C20H31O6
9,11-cycloperoxy-5-hydroperoxy-6E,14Z-eicosadienoate	C20H31O6
9,13-cis-retinoate	C20H27O2
9-O-Acetylated GD3	C54H90N3O29FULLRCO
9-O-Acetylated GT3	C65H106N4O37FULLRCO
9-cis-4-oxo-13,14-dihydro-retinoate	C20H27O3
9-cis-retinoate	C20H27O2
9-cis-retinol	C20H30O
9-cis-retinoyl-beta-D-glucuronide	C26H35O8
9-deoxy-delta12-PGD2	C20H31O4
9-hydroxy-10-O-D-glucuronoside-12Z-octadecenoate	C24H40O10
9-octadecenoylcoa	C39H64N7O17P3S
9-peroxy-5Z,7E,11Z,14Z-eicosatetraenoate	C20H30O4
ADP	C10H12N5O10P2
ADP alpha-D-glucoside(2-)	C16H23N5O15P2
ADP-D-ribose 2'-phosphate(4-)	C15H20N5O17P3
ADPmannose	C16H23N5O15P2
ADPribose	C15H21N5O14P2
AMP	C10H12N5O7P
ATP	C10H12N5O13P3
ATP-energy	
Acetoacetyl-ACP	
Acetoacetyl-CoA	C25H36N7O18P3S
Acetyl adenylate	C12H15N5O8P
Acetyl-ACP	C13H23N2O8PRS
Acetyl-CoA	C23H34N7O17P3S
Activated_methyl_group	
Adenine	C5H5N5
Adenosine	C10H13N5O4
Adenosylcobalamin	C72H100CoN18O17P
Adenosylmethioninamine-potential	
Adenylylselenate	C10H12N5O10PSe
Adrenaline	C9H14NO3
Adrenyl carnitine	C29H49NO4
Albumin	
Allantoin	C4H6N4O3
Ammonium	H4N
Anandamide	C22H37NO2
Androst-5-ene-3beta,17beta-diol	C19H30O2
Antichymotrypsin	
Antitrypsin	
Apo-ACP	
ApoA1	
ApoB100	
ApoC1	
ApoC2	
ApoC3	
ApoE	
ApoTransferin	
Apocarboxlase (no lys residue)	XH
Apocarboxylase (Lys residue)	C6H13N2OX
Aquacob(III)alamin	C62H93CoN13O15P
Azelaic acid	C9H14O4
Behenic acid	C22H43O2
Benzo[a]pyrene-2,3-diol	
Benzo[a]pyrene-2,3-oxide	
Benzo[a]pyrene-4,5-diol	
Benzo[a]pyrene-4,5-oxide	C20H12O
Benzo[a]pyrene-9,10-diol	
Benzo[a]pyrene-9,10-oxide	C20H12O
Benzpyrene	C20H12
Bicarbonate	CHO3
Biocytin	C16H28N4O4S
Biotin	C10H15N2O3S
Biotinyl-5'-AMP	C20H27N7O9PS
But-2-enoyl-ACP	
Butanoyl-CoA	C25H38N7O17P3S
Butyryl-ACP	
C20:4 carnitine	C27H45NO4
CDP	C9H12N3O11P2
CDP-diacylglycerol(2-)	C12H17N3O11P2FULLRCO2FULLR2CO2
CDP-ethanolamine(1-)	C11H19N4O11P2
CDPcholine	C14H25N4O11P2
CMP	C9H12N3O8P
CMP-2-aminoethylphosphonate	C11H19N4O10P2
CMP-N-acetyl-beta-neuraminate(2-)	C20H29N4O16P
CMP-N-trimethyl-2-aminoethylphosphonate	C14H25N4O10P2
CTP	C9H12N3O14P3
Calcitroic acid (D3)	C22H33O4
Carbamoyl phosphate	CH2NO5P
Chenodeoxyglycocholoyl-CoA	C45H70N7O19P3S
Chitobiose	C16H28N2O11
Chloride	Cl
Cholate	C24H39O5
Cholesterol-ester-ala	
Cholesterol-ester-arach	
Cholesterol-ester-gla	
Cholesterol-ester-lin	C45H76O2
Cholesterol-ester-ol	C45H78O2
Cholesterol-ester-palm	C43H76O2
Cholesterol-ester-palmn	
Cholesterol-ester-stea	
Choline	C5H14NO
Citrate	C6H5O7
CoA-18-COOH-15E-dinor-LTE4	C42H60N8O22P3S2
CoA-18-COOH-16E-dinor-LTE5	C42H58N8O22P3S2
CoA-20-COOH-18-oxo-LTE4	C44H62N8O23P3S2
CoA-20-COOH-LTE4	C44H64N8O22P3S2
CoA-omega-COOH-dinor-LTE4	C42H60N8O22P3S2
Cob(I)alamin	C62H88CoN13O14P
Cob(II)alamin	C62H92CoN13O14P
Coenzyme A	C21H32N7O16P3S
Coproporphyrin I	C36H34N4O8
Coproporphyrin III	C36H34N4O8
Coproporphyrinogen I	C36H40N4O8
Coproporphyrinogen III	C36H40N4O8
CoproporphyrinogenI	C36H40N4O8
Core 2	C22H37N2O15X
Core 3	C16H27N2O10X
Core 4	C24H40N3O15X
Core 5	C16H27N2O10X
Core 6	C16H27N2O10X
Core 7	C16H27N2O10X
Core 8	C14H24NO10X
Cyanate	CNO
Cytidine	C9H13N3O5
D-3-Amino-isobutanoate	C4H9NO2
D-3-Hydroxydodecanoyl-ACP	
D-3-Hydroxyhexanoyl-ACP	
D-4'-Phosphopantothenate	C9H15NO8P
D-Alanyl-D-alanine	C6H12N2O3
D-Erythrose 4-phosphate	C4H7O7P
D-Fructose	C6H12O6
D-Fructose 1,6-bisphosphate	C6H10O12P2
D-Fructose 1-phosphate	C6H11O9P
D-Fructose 6-phosphate	C6H11O9P
D-Galactose	C6H12O6
D-Glucosamine	C6H14NO5
D-Glucosamine 6-phosphate	C6H13NO8P
D-Glucose 1-phosphate	C6H11O9P
D-Glucose 6-phosphate	C6H11O9P
D-Glucuronate 1-phosphate	C6H8O10P
D-Glyceraldehyde	C3H6O3
D-Glycerate 2-phosphate	C3H4O7P
D-Mannose	C6H12O6
D-Mannose 1,6-bisphosphate	C6H10O12P2
D-Mannose 1-phosphate	C6H11O9P
D-Mannose 6-phosphate	C6H11O9P
D-Tagatose 1-phosphate	C6H11O9P
D-Xylulose 1-phosphate	C5H9O8P
D-alanine	C3H7NO2
D-argininium(1+)	C6H15N4O2
D-aspartate(1-)	C4H6NO4
D-galactosyl-N-acylsphingosine	C24H46NO7FULLRCO
D-glucarate(2-)	C6H8O8
D-glucitol	C6H14O6
D-gluconate	C6H11O7
D-glucose	C6H12O6
D-glucosyl-N-acylsphingosine	C24H46NO7FULLRCO
D-glucuronate	C6H9O7
D-glucurono-6,3-lactone	C6H8O6
D-glycerate	C3H5O4
D-ornithinium(1+)	C5H13N2O2
D-proline	C5H9NO2
D-ribitol	C5H12O5
D-ribose	C5H10O5
D-ribulose	C5H10O5
D-ribulose 5-phosphate(2-)	C5H9O8P
D-serine	C3H7NO3
D-tagatofuranose 1,6-bisphosphate(4-)	C6H10O12P2
D-tagatofuranose 6-phosphate(2-)	C6H11O9P
D-tagatose	C6H12O6
D-xylulose	C5H10O5
D-xylulose 5-phosphate(2-)	C5H9O8P
DNA	C10H17O8PR2
DNA 5-methylcytosine	C11H19O8PR2
Deamino-NAD+	C21H24N6O15P2
Decanoate (n-C10:0)	C10H19O2
Decanoyl-ACP	C10H19ORS
Decanoyl-CoA (n-C10:0CoA)	C31H50N7O17P3S
Dehydrodolichol diphosphate, human liver homolog	C1080H1738O70P20
Dehydrodolichol diphosphate, human uterine homolog	C1025H1650O70P20
Dehydrodolichol phosphate, human liver homolog	C1080H1738O40P10
Dehydrodolichol phosphate, human uterine homolog	C1025H1650O40P10
Dehydrodolichol, human liver homolog	C1080H1748O10
Dehydrodolichol, human uterine homolog	C1025H1660O10
Deoxycytidine	C9H13N3O4
Deoxyguanosine	C10H13N5O4
Deoxyinosine	C10H12N4O4
Deoxyuridine	C9H12N2O5
Dephospho-CoA	C21H33N7O13P2S
Diazepam	C16ClH13N2O
Dibenzo[a,l]pyrene	C24H14
Dibenzo[a,l]pyrene-11,12-diol	
Dibenzo[a,l]pyrene-11,12-diol-13,14-epoxide	
Dibenzo[a,l]pyrene-11,12-epoxide	
Digalactosylceramide	C30H56NO12FULLRCO
Digalactosylceramidesulfate	C30H55NO15SFULLRCO
Dihomo-gamma-linolenate	C20H33O2
Dihydrolipolprotein	H2S2X
Dihydroneopterin	C9H13N5O4
Dihydroxyacetone phosphate	C3H5O6P
Dimethylallyl diphosphate	C5H9O7P2
Diphosphate	HO7P2
Diphosphoinositol tetrakisphosphate	C6H7O24P6
Dodecanedioic acid	C12H20O4
Dodecanoyl-ACP (n-C12:0ACP)	C23H43N2O8PRS
Dodecanoyl-CoA (n-C12:0CoA)	C33H54N7O17P3S
Dolichol diphosphate, human liver homolog	C1080H1758O70P20
Dolichol diphosphate, human uterine homolog	C1025H1670O70P20
Dolichol, human liver homolog	C1080H1768O10
Dolichol, human uterine homolog	C1025H1680O10
Dolichyl beta-D-glucosyl phosphate, human liver homolog	C1140H1868O90P10
Dolichyl beta-D-glucosyl phosphate, human uterine homolog	C1085H1780O90P10
Dolichyl phosphate D-mannose, human liver homolog	C1140H1868O90P10
Dolichyl phosphate D-mannose, human uterine homolog	C1085H1780O90P10
Eicosatetranoyl carnitine	C27H45NO4
Elaidic carnitine	C25H47NO4
Electron transfer flavoprotein oxidized	R
Electron transfer flavoprotein reduced	RH2
F1alpha	C22H37N2O15X
FADH-redox-potential	
FMN	C17H19N4O9P
Farnesyl diphosphate	C15H25O7P2
Fe2+	Fe
Fe3+	Fe
Ferricytochrome b5	
Ferricytochrome c	C42H54FeN8O6S2
Ferrocytochrome C	C42H54FeN8O6S2
Ferrocytochrome b5	
Fibrinogen	
Flavin adenine dinucleotide oxidized	C27H31N9O15P2
Flavin adenine dinucleotide reduced	C27H33N9O15P2
Folate	C19H18N7O6
Formamidopyrimidine nucleoside triphosphate	
Formate	CH1O2
Formyl-5-hydroxykynurenamine	C10H13N2O3
Formyl-N-acetyl-5-methoxykynurenamine	C13H16N2O4
Fumarate	C4H2O4
GA2	C38H69N2O17FULLRCO
GD1b	C66H111N4O38FULLRCO
GD1beta	C66H111N4O38FULLRCO
GD1c	C66H111N4O38FULLRCO
GD2	C60H101N4O33FULLRCO
GD3	C52H88N3O28FULLRCO
GDP	C10H12N5O11P2
GDP-4-dehydro-6-deoxy-alpha-D-mannose(2-)	C16H21N5O15P2
GDP-L-fucose(2-)	C16H23N5O15P2
GDP-alpha-D-mannose(2-)	C16H23N5O16P2
GM1-pool	
GM1alpha	C55H95N3O30FULLRCO
GM1b	C55H95N3O30FULLRCO
GM2-pool	
GM2alpha	C49H85N3O25FULLRCO
GM4-pool	
GMP	C10H12N5O8P
GP1c	C99H159N7O62FULLRCO
GP1c alpha	C99H159N7O62FULLRCO
GQ1b	C88H143N6O54FULLRCO
GQ1balpha	C88H143N6O54FULLRCO
GQ1c	C88H143N6O54FULLRCO
GT1a	C77H127N5O46FULLRCO
GT1aalpha	C77H127N5O46FULLRCO
GT1b	C77H127N5O46FULLRCO
GT1c	C77H127N5O46FULLRCO
GT2	C71H117N5O41FULLRCO
GT3	C63H104N4O36FULLRCO
GTP	C10H12N5O14P3
Gal-Gal-Gal-Gal-Gal-Glc-Cer	C54H96NO32FULLRCO
Gal-Gal-Gal-Gal-Glc-Cer	C48H86NO27FULLRCO
Gal-Gal-Gal-Glc-Cer	C42H76NO22FULLRCO
Gal-GlcNAc-Gal globoside	C64H112N3O37FULLRCO
Gal-Xyl-L-Ser (protein)	C11H19O9X
Galactose-1P	C6H11O9P
Galactosylglycerol	C9H18O8
Gentisate aldehyde	C7H6O3
Geranyl diphosphate	C10H17O7P2
GlcA-(GlcNAc-GlcA)2-GlcNAc-GlcA-Gal-Gal-Xyl-L-Ser (protein)	C65H96N3O53X
GlcA-(GlcNAc-GlcA)3-GlcNAc-GlcA-Gal-Gal-Xyl-L-Ser (protein)	C79H116N4O64X
GlcA-GlcNAc-GlcA-GlcNAc-GlcA-Gal-Gal-Xyl-L-Ser (protein)	C51H76N2O42X
GlcA-beta-1,3-Gal-beta-1,3-Gal-beta-1,4-Xylose	C23H37O21
GlcN2S-IdoA-GlcN2,6diS-GlcA2S-GlcN2,6diS-IdoA2S-GlcN2,6diS-GlcA-GlcNAc-GlcA-Gal-Gal-Xyl-L-Ser (protein)	C79H116N5O92S9X
GlcN2S-IdoA-GlcN2S-GlcA2S-GlcN2S-IdoA2S-GlcN2S-GlcA-GlcNAc-GlcA-Gal-Gal-Xyl-L-Ser (protein)	C79H119N5O83S6X
GlcNAc(3S)-alpha-1,4-GlcA-beta-1,3-Gal-beta-1,3-Gal-beta-1,4-Xylose	C31H49NO29S
GlcNAc-Gal globoside	C58H102N3O32FULLRCO
GlcNAc-GlcA-(Gal)2-Xyl	C31H50NO26
GlcNAc-GlcA-GlcNAc-GlcA-Gal-Gal-Xyl-L-Ser (protein)	C45H69N2O36X
GlcNAc-alpha-1,4-Core 1	C22H37N2O15X
GlcNAc-alpha-1,4-Core 2	C30H50N3O20X
Glyceraldehyde 3-phosphate	C3H5O6P
Glycerol	C3H8O3
Glycerol 3-phosphate	C3H7O6P
Glycine	C2H5NO2
Glycogenin-G7G1	
Glycyl-glycine	C4H8N2O3
Glycylleucine	C8H16N2O3
Glycylphenylalanine	C11H14N2O3
Glycylproline	C7H12N2O3
Glycylsarcosine	C5H10N2O3
Guanine	C5H5N5O
Guanosine	C10H13N5O5
Haptoglobin	
Harman	C12H10N2
Hexacosanoyl-CoA (n-C26:0CoA)	C47H82N7O17P3S
Hexadecanedioic acid mono-L-carnitine ester	C23H42NO6
Hexadecanoate (n-C16:0)	C16H31O2
Hexadecenal	
Hexadecenoate (n-C16:1)	C16H29O2
Hexadecenoyl carnitine	C23H43NO4
Hexadecenoyl-CoA (n-C16:1CoA)	C37H60N7O17P3S
Hexanoyl-ACP	
Hexanoyl-CoA	C27H42N7O17P3S
Hexanoyl-CoA (n-C6:0CoA)	C27H42N7O17P3S
Histone N6-methyl-L-lysine	CXH4
Holocarboxylase (biotin covalent bound to Lys residue of apoC)	C16H27N4O3SX
Homocarnosine	
Homovanillate	C9H9O4
Hordenine	C10H16NO
Hydrogen	H2
Hydrogen peroxide	H2O2
Hydroxymethylbilane	C40H38N4O17
Hydroxymethylglutaryl-CoA	C27H39N7O20P3S
Hypotaurine	C2H7NO2S
Hypoxanthine	C5H4N4O
I-antigen	C72H125N4O42FULLRCO
IDP(3-)	C10H11N4O11P2
III3Fuc-nLc6Cer	C64H112N3O36FULLRCO
IMP	C10H11N4O8P
ITP(3-)	C10H11N4O14P3
IV3-a-Neu5Ac,III4-a-Fuc-Lc4Cer	C61H105N3O34FULLRCO
IV3-a-NeuAc,III3-a-Fuc-nLc4Cer	C61H105N3O34FULLRCO
IdoA-beta-1,4-GlcNAc(3S)-alpha-1,4-GlcA-beta-1,3-Gal-beta-1,3-Gal-beta-1,4-Xylose	C37H56NO35S
IdoA2S-beta-1,4-GlcNAc(3S)-alpha-1,4-GlcA-beta-1,3-Gal-beta-1,3-Gal-beta-1,4-Xylose	C37H55NO38S2
Inosine	C10H12N4O5
Iodine	I2
Isocitrate	C6H5O7
Isomaltose	C12H22O11
Isopentenyl diphosphate	C5H9O7P2
Isovaleryl-CoA	C26H40N7O17P3S
L-1-Pyrroline-3-hydroxy-5-carboxylate	C5H6NO3
L-2-amino-3-oxobutanoic acid	C4H7NO3
L-2-aminoadipate(1-)	C6H10NO4
L-3-Cyanoalanine	C4H6N2O2
L-4-hydroxyglutamic semialdehyde	C5H9NO4
L-Carnitine	C7H15NO3
L-Fucose 1-phosphate	C6H11O8P
L-Fuculose	C6H12O5
L-Glutamate 5-phosphate	C5H8NO7P
L-Glutamate 5-semialdehyde	C5H9NO3
L-Iditol	C6H14O6
L-Normetanephrine	C9H14NO3
L-Octanoylcarnitine	C15H29NO4
L-Oleoylcarnitine	
L-Prolinylglycine	C7H12N2O3
L-Sorbose	C6H12O6
L-alanine	C3H7NO2
L-alanyl-L-leucine	C9H18N2O3
L-allysine	C6H11NO3
L-arabinitol	C5H12O5
L-arabinose	C5H10O5
L-argininium(1+)	C6H15N4O2
L-ascorbate	C6H7O6
L-asparagine	C4H8N2O3
L-aspartate(1-)	C4H6NO4
L-citrulline	C6H13N3O3
L-cystathionine	C7H14N2O4S
L-cysteate(1-)	C3H6NO5S
L-cysteine	C3H7NO2S
L-cysteinylglycine	C5H10N2O3S
L-cystine	C6H12N2O4S2
L-dopa	C9H11NO4
L-dopachromate	C9H6NO4
L-dopaquinone	C9H9NO4
L-erythrulose	C4H8O4
L-fucose	C6H12O5
L-glutamate(1-)	C5H8NO4
L-glutamine	C5H10N2O3
L-gulonate	C6H11O7
L-gulono-1,4-lactone	C6H10O6
L-histidine	C6H9N3O2
L-homocysteine	C4H9NO2S
L-homoserine	C4H9NO3
L-iduronate	C6H9O7
L-isoleucine	C6H13NO2
L-kynurenine	C10H12N2O3
L-leucine	C6H13NO2
L-leucyl-L-serine	C9H18N2O4
L-lysinium(1+)	C6H15N2O2
L-lyxonate	C5H9O6
L-methionine	C5H11NO2S
L-palmitoylcarnitine	C23H45NO4
L-phenylalanine	C9H11NO2
L-pipecolic acid	C6H11NO2
L-proline	C5H9NO2
L-saccharopinate(1-)	C11H19N2O6
L-serine	C3H7NO3
L-threonate	C4H7O5
L-threonine	C4H9NO3
L-thyroxine	C15H11I4NO4
L-tryptophan	C11H12N2O2
L-tyrosine	C9H11NO3
L-valine	C5H11NO2
L-xylonate	C5H9O6
L-xylulose	C5H10O5
Lacto-N-fucopentaosyl III ceramide	C50H89N2O26FULLRCO
Lactoneotetraosylceramide	C44H79N2O22FULLRCO
Lactose	C12H22O11
Lactose-6P	
Lactosylceramide sulfate	
Lc4Cer	C44H79N2O22FULLRCO
Lea glycolipid	C50H89N2O26FULLRCO
Leb glycolipid	C56H99N2O30FULLRCO
Lepidimoide	
Leucylglycine	C8H16N2O3
Leucylleucine	C12H24N2O3
Leukotriene D4	C25H39N2O6S
Ley glycolipid	C56H99N2O30FULLRCO
Linoelaidyl carnitine	C25H45NO4
Linoleyl carnitine	C25H45NO4
Lipoxin A4	C20H31O5
Lipoxin B4	C20H31O5
Lipoylprotein	S2X
Lumisterol 3	C27H44O
Malonate	C3H2O4
Malonyl-Carnitin	
Malonyl-CoA	C24H33N7O19P3S
Malonyl-[acyl-carrier protein]	C14H22N2O10PRS
Maltohexaose	C36H62O31
Maltose	C12H22O11
Maltotetraose	C24H42O21
Melanin	C9H6NO4
Mesaconate	C5H4O4
Mesaconyl-CoA	C26H35N7O19P3S
Metanephrine	C10H16NO3
Methanethiol	CH4S
Methylcobalamin	C63CoH91N13O14P
Methylmalonate	C4H4O4
Myristoyl-ACP (n-C14:0ACP)	C25H47N2O8PRS
N(1),N(12)-diacetylsperminium(2+)	C14H32N4O2
N(1)-acetylspermidinium(2+)	C9H23N3O
N(1)-acetylsperminium(3+)	C12H31N4O
N(2)-acetyl-L-ornithine	C7H14N2O3
N(8)-acetylspermidinium(2+)	C9H23N3O
N(omega)-(L-Arginino)succinate	C10H17N4O6
N(tele)-methylhistaminium	C6H12N3
N,N'-Diacetylchitobiosyldiphosphodolichol, human liver homolog	C1240H2028N20O170P20
N,N'-Diacetylchitobiosyldiphosphodolichol, human uterine homolog	C1185H1940N20O170P20
N,N-dimethyldopaminequinone	C10H14NO2
