recon name	has match in metaCyc	ids
9,11-cycloperoxy-15-hydroperoxy-5Z,13E-eicosadienoate	False	9,11-cycloperoxy-15-hydroperoxy-5Z,13E-eicosadienoate SGUKUZOVHSFKPH-WRDXCJKLSA-N
CPD-13544	True	CPD-13544	CPD1F-138  ;  CPD-13544	
Type IH glycolipid	False	Type IH glycolipid 28743
CPD-627	True	CPD-627 58668 25200614 C01011	CPD-9414  ;  CPD-9409  ;  CPD-627	
HOMOGENTISATE	True	HOMOGENTISATE 4573931 5460389 16169 C00544	CPD-47  ;  VANILLATE  ;  CPD-105  ;  CPD-782  ;  CPD-106  ;  CPD-11245  ;  4-HYDROXYMANDELATE  ;  HOMOGENTISATE	
5-10-METHENYL-THF	True	5-10-METHENYL-THF 34999 57455 46878371 C00445 7444-29-3	5-10-METHENYL-THF	
chondroitin sulfate C (GalNAc6S-GlcA), degradation product 4	False	chondroitin sulfate C (GalNAc6S-GlcA), degradation product 4
CPD0-2015	True	CPD0-2015 HMDB11745 DB01646 21557 395338 C02712 448580	CPD0-2015	
CPD-8996	True	CPD-8996 60523 98 C11389 67179	CPD-8996	
MALTOPENTAOSE	True	MALTOPENTAOSE G00343 61952 2006584 2724445	CPD-8065  ;  CPD-12463  ;  CPD-13237  ;  MALTOPENTAOSE	
MALTOHEXAOSE	True	MALTOHEXAOSE 61953 38732 388684 439606 34620-77-4 C01936	CPD-13238  ;  CPD-8066  ;  MALTOHEXAOSE	
CPD-102	True	CPD-102 4573864 5460267 32383 C06103	CPD-102	
CYTOSINE	True	CYTOSINE HMDB00630 34812 577 597 16040 C00380 71-30-7	CPD-12428  ;  CYTOSINE	
CPD-11962	True	CPD-11962 626842 9943542	2-ETHYLHEXYL-PHTHALATE  ;  CPD-7109  ;  CPD-11962	
LINOLENIC_ACID	True	LINOLENIC_ACID 4574388 Alpha-Linolenic_acid 5461005 32387 C06427 463-40-1	CPD-10245  ;  CPD-8117  ;  CPD-8231  ;  CPD-8229  ;  CPD-14869  ;  CREPENYNATE  ;  CPD-8228  ;  LINOLENIC_ACID	
CPD-350	True	CPD-350 7827596 9548673 18790 C02104	MEVALONATE  ;  1-KETO-2-METHYLVALERATE  ;  L-PANTOATE  ;  CPD-350	
Se-Adenosylselenomethionine	False	Se-Adenosylselenomethionine GGJFWMOVUFBSIN-YDBXVIPQSA-O 9066 HMDB11118 C05691 24892761
2-KETOGLUTARATE	True	2-KETOGLUTARATE 33565 144236 16810 164533 C00000769 C00026 328-50-7	METHYLOXALO-ACETATE  ;  CPD-9778  ;  2-KETOGLUTARATE	
Pi	True	Pi 7793 33499 C00007408 C00009 14265-44-2	PROPANOL  ;  Pi	
DNA	False	DNA 16991
1-alkyldihydroxyacetone phosphate	False	1-alkyldihydroxyacetone phosphate
R total 2 coenzyme A	False	R total 2 coenzyme A
CPD-1083	True	CPD-1083 1199 25244790 6247-62-7 C03345	3-METHYL-CROTONYL-COA  ;  CPD-1083	
1-alkyl-sn-glycerol 3-phosphate(1-)	False	1-alkyl-sn-glycerol 3-phosphate(1-) 58014
LAUROYLCOA-CPD	True	LAUROYLCOA-CPD 38504 57375 25113193 C01832 6244-92-4	LAUROYLCOA-CPD	
CPD-12166	True	CPD-12166 46173165	DEOXY-D-RIBOSE-1-PHOSPHATE  ;  CPD-15199  ;  DEOXYXYLULOSE-5P  ;  CPD-12166	
256-TRIHYDROXY-56-DIHYDROQUINOLINE	True	256-TRIHYDROXY-56-DIHYDROQUINOLINE 389809 440984 17244 C06339	256-TRIHYDROXY-56-DIHYDROQUINOLINE	
BAS-978	True	BAS-978	CPD0-2114  ;  2-ARYL-2-METHYLMALONATE  ;  CPD-8586  ;  CPD-1113  ;  XXX2  ;  CPD0-2554  ;  CPD-12921  ;  CAPREOMYCIN  ;  NBS2  ;  TRIS-HYDROCHLORIDE  ;  O-D-GLUCOSYL-5-HYDROXYL-L-LYSINE-PROCOLL  ;  A-LMAN-HEX-1:5_6:D  ;  CPD-8534  ;  CPD0-2547  ;  CPD0-2419  ;  CPD-9892  ;  ALPHA-N-ACETYLNEURAMINYL-ETCETERA-GALACT  ;  FORSSMAN-HAPTEN  ;  CPD0-2095  ;  CPD-12380  ;  CPD0-2545  ;  N-SULFOHEPARITIN  ;  CPD0-2524  ;  CPD0-2510  ;  N-TETRADECANOYLGLYCYL-PEPTIDE  ;  CPD0-2507  ;  A-DGAL-HEX-1:5_6:A  ;  CPD-8199  ;  CPD0-1171  ;  B-XGLC-HEX-1:5_6:A  ;  CPD-7251  ;  GLYCOPROTEIN-ETCETERA-GALACTOSAMINYL-GAL  ;  HYDROXY-ETC-METHYLPYRIMIDINIUM  ;  CPD-9715  ;  N-ACETYL-D-GLUCOSAMINYL-POLYRIBITOL-PHO  ;  B-LMAN-HEX-1:5_6:D  ;  12-D-GLUCOSYL-5-D-GALACTOSYLOXY-L-LYS  ;  CPD-12379  ;  CPD0-2542  ;  CPD0-2505  ;  CPD-11612  ;  CPD-13142  ;  CPD0-1912  ;  CPD-13208  ;  CPD-50  ;  CPD-8625  ;  CPD0-2546  ;  B-DIDO-HEX-1:5_6:A  ;  BH4NA  ;  ALANYL-POLYGLYCEROLPHOSPHATE  ;  CPD0-2096  ;  DIUMYCIN  ;  CPD-15180  ;  CPD-13515  ;  CPD-7010  ;  CPD-11592  ;  1-PHOSPHATIDYL-MYO-INOSITOL  ;  N4-N-ACETYL-BETA-D-GLUCOSAMINYL-F  ;  ALKYL-SN-GLYCERO-PHOSPHOETHANOLAMINE  ;  CPD-16483  ;  X-LGAL-HEX-1:5_6:D  ;  CPD0-2435  ;  CPD0-1474  ;  CPD-7267  ;  HEPTOSYL2-KDO2-LIPID-IVA  ;  CPD0-2418  ;  N3-ACETYLGENTAMICIN-C  ;  CPD0-2506  ;  CPD0-1676  ;  CPD-15547  ;  CPD0-1466  ;  CPD0-2551  ;  A-DGLC-HEX-1:5  ;  GENTAMICIN-C  ;  AMINO-ETC-METHYLPYRIMIDINIUM  ;  CPD0-2508  ;  GLYCO-CT-N-SULFATE  ;  CPD0-1696  ;  2-ARYLPROPIONATE  ;  B-DGAL-HEX-1:5  ;  CPD-9010  ;  CPD-12470  ;  N-ACETYL-BETA-D-MANNOSAMINOURONOSYL-14-  ;  A-DIDO-HEX-1:5_6:A  ;  CPD-9171  ;  CPD0-1618  ;  X-DGAL-HEX-1:5  ;  GLYCYL-PEPTIDE  ;  CPD0-2386  ;  CPD0-2422  ;  CPD-15237  ;  CPD-9946  ;  CPD-9092  ;  CPD-11642  ;  B-LARA-PEN-1:4  ;  CPD-12943  ;  CPD0-1620  ;  CPD0-2523  ;  CPD0-2412  ;  CPD0-2073  ;  NA2SO4  ;  B-XXYL-PEN-1:5  ;  CPD0-2387  ;  CPD0-942  ;  B-LIDO-HEX-1:5_6:A  ;  HEPARITIN  ;  CPD-16477  ;  B-DGLC-HEX-1:5_6:A  ;  CPD-13204  ;  CPD0-2427  ;  AN-ALPHA-L-FUCOSIDE  ;  CPD0-1463  ;  CPD0-1948  ;  CPD0-2496  ;  A-DGAL-HEX-1:5  ;  1-ALKYL-SN-GLYCEROL  ;  CPD-15878  ;  CPD-11657  ;  CPD-9094  ;  P1P4-BIS5-NUCLEOSYL-TETRAPHOSPHATE  ;  A-METHYLATED-AMINE  ;  CPD0-2390  ;  X-DGAL-HEX-1:5_6:A  ;  NaF  ;  PRODUCTS-OF-ATP-BREAKDOWN  ;  A-2-DEOXY-D-GLUCOSIDE  ;  ALPHA-6-O-BETA-D-XYLOPYRANOSYL-BETA-D-  ;  CPD0-1374  ;  CPD1G-1533  ;  CPD-8187  ;  CPD0-2368  ;  UV-Light  ;  PROTAMINE  ;  CPD-42  ;  GLYCO-CT-METHYL  ;  CPD-15242  ;  EFTH2  ;  MALTOTRIOSE-ATP  ;  CPD0-1592  ;  X-DMAN-HEX-1:5_6:D  ;  CPD0-2544  ;  CPD0-1608  ;  CPD-15100  ;  CPD0-1589  ;  CPD0-2537  ;  A-DMAN-HEX-1:5  ;  CPD-8624  ;  CPD-12947  ;  N4-N-ACETYL-BETA-D-GLUCOSAMINYL-X  ;  GLYCO-CT-N-GLYCOLYL  ;  CPD0-1172  ;  B-DGAL-HEX-1:5_6:A  ;  CPD0-2342  ;  CPD-11708  ;  CPD0-2393  ;  CPD-16180  ;  2-OXOALDEHYDE  ;  B-DMAN-HEX-1:5  ;  CPD-70  ;  CPD0-2076  ;  CPD-11654  ;  CPD0-2098  ;  CPD-7266  ;  CPD1G-1532  ;  CPD0-2029  ;  B-XGAL-HEX-1:5  ;  X-DARA-HEX-2:5_2:KETO  ;  CPD0-2433  ;  CPD0-2528  ;  X-DGLC-HEX-1:5_6:A  ;  N-ACETYL-BETA-D-GLUCOSAMINYL-12-ALPHA-D  ;  CPD1G-1535  ;  CPD0-1355  ;  1-PHOSPHATIDYL-MYO-INOSITOL-2-MANNOSE  ;  CPD0-1966  ;  ALPHA-N-ACETYLNEURAMINYL-23-BETA-ETCETER  ;  CPD-8569  ;  CPD0-2430  ;  CPD0-2432  ;  CPD-563  ;  X-LGAL-HEX-1:5  ;  CPD0-2443  ;  CPD-16485  ;  1-RADYL-2-ACETYL-SN-GLYCERO-3-PHOSPHOLIP  ;  CPD0-925  ;  A-DARA-PEN-1:4  ;  CPD0-2361  ;  X-DGLC-HEX-1:5  ;  CPD0-1580  ;  CPD0-2527  ;  CPD0-2495  ;  RX  ;  CPD-11951  ;  B-DXYL-PEN-1:5  ;  CTAB  ;  O-ALKYLGLYCERONE  ;  DEOXYMORPHOLINOFRUCTOSE  ;  CPD-8532  ;  CPD0-1915  ;  ALPHA-N-DIACETYLNEURAMINYL-23-BETA-D-ETC  ;  X-DALL-HEX-1:5  ;  BRIJ97  ;  B-LGAL-HEX-1:5  ;  CPD0-1596  ;  CPD0-2031  ;  CPD-15754  ;  CPD-8542  ;  CPD0-2094  ;  1-ALKYL-2-ARACHIDONYL-SN-GLYCERO-3-PCHOL  ;  CPD-12143  ;  CPD-7250  ;  CPD0-1208  ;  D-GLUCOSYLARYLAMINE  ;  CPD0-1695  ;  CPD0-2515  ;  CPD0-1949  ;  CPD0-2420  ;  13-BETA-D-GALACTOSYL-N-ACETYL-D-GLUCO  ;  CPD-8200  ;  A-DXYL-PEN-1:5  ;  2-3-CARBOXY-3-AMINOPROPYL-L-HISTIDINE  ;  O-DGAL-HEX-0:0_1:ALDI  ;  CPD-9093  ;  CPD-9845  ;  X-LARA-PEN-1:4  ;  CPD-8576  ;  CPD0-1515  ;  CPD-16170  ;  CPD-11649  ;  CPD-12145  ;  CPD-8559  ;  CPD-9266  ;  CPD-15526  ;  A-LARA-PEN-1:4  ;  D-GALACTOSYL-14-BETA-D-GLUCOSYL-R  ;  SUBSTITUTED-AMINE  ;  CARBONYL-GROUP  ;  CPD0-2391  ;  CPD-11538  ;  B-LGAL-HEX-1:5_6:D  ;  A-3-OXO-ACID  ;  TOPAQUINONE  ;  1-ALKYL-2-ARACHIDONYL-SN-GLYCERO-3-PETH  ;  ABEQUOSYL-D-MANNOSYL-RHAMNOSYL-ETCETERA  ;  1-ALKYL-GLYCERONE-3-PHOSPHATE  ;  CPD0-2538  ;  GLYCO-CT-N-ACETYL  ;  ALPHA-D-GLUCOSYLPOLYGLYCEROL-PHOSPHATE  ;  CPD-7082  ;  CPD-11703  ;  CPD0-2046  ;  GLYCEROPHOSPHATEN1  ;  CPD-11643  ;  MGCL2  ;  CPD0-2434  ;  CPD0-2504  ;  DIALKYLKETONE-CPD  ;  CPD0-1099  ;  CPD-12944  ;  S-ALKYL-THIOSULFATE  ;  CPD0-2497  ;  A-DGLC-HEX-1:5_6:A  ;  CPD-15545  ;  CPD-8916  ;  CPD0-2097  ;  CPD-8180  ;  CPD0-2512  ;  3-O-L-ALANYL-1-O-PHOSPHATIDYLGLYCEROL  ;  CPD0-2275  ;  CPD0-2539  ;  A-XGAL-HEX-1:5_6:A  ;  CPD0-1630  ;  CUSO4  ;  TIRON  ;  CPD-15860  ;  CPD-12946  ;  CPD0-2431  ;  PMS  ;  CPD-11704  ;  A-DARA-HEX-2:5_2:KETO  ;  AG2SO4  ;  CPD0-2513  ;  CPD0-2529  ;  CPD0-2543  ;  X-DXYL-PEN-1:5  ;  N-ACYL-D-GLUTAMATE  ;  CPD-12419  ;  B-DARA-HEX-2:6_2:KETO  ;  X-LMAN-HEX-1:5_6:D  ;  ALPHA-N-ACETYLNEURAMINYL-23-ETCETERA  ;  B-DGLC-HEX-1:5  ;  Heat  ;  ALPHA-N-ACETYLNEURAMINYL-26-BETA-D-GALA  ;  CPD0-2503  ;  CPD0-1651  ;  GLYCO-CT-AMINO  ;  CPD-15360  ;  CPD0-2389  ;  CPD0-2514  ;  CPD0-1628  ;  CPD0-1719  ;  CPD1G-1534  ;  CPD-13327  ;  CPD0-2550  ;  CPD-12146  ;  CPD-12376  ;  POLYRIBITOL-PHOSPHATE  ;  CPD0-2394  ;  1-O-ALKYL-2-ACETYL-SN-GLYCEROL  ;  CPD-13419  ;  CPD0-2536  ;  CPD-8577  ;  HX  ;  CPD0-2549  ;  13-BETA-D-GALACTOSYL-14-ALPHA-L-FU  ;  1-HYDROXYALKYL-SN-GLYCEROL  ;  N-DESULFOHEPARIN  ;  X-HEX-1:5  ;  CPD-12809  ;  CPD0-2175  ;  CPD0-1317  ;  CPD-15771  ;  CPD-11949  ;  ALPHA-N-ACETYLNEURAMINYL-28-ETCETERA  ;  CPD0-1964  ;  CPD0-1333  ;  CPD-8563  ;  CPD-8564  ;  ASOLECTIN  ;  ALCOHOL-GROUP  ;  CPD0-1634  ;  X-DMAN-HEX-1:5  ;  13-BETA-D-GALACTOSYL-N-ACETYL-D-GLU  ;  GLYCO-CT-PHOSPHATE  ;  CPD-11707  ;  NH4OH  ;  CPD0-1193  ;  A-LGAL-HEX-1:5_6:D  ;  X-DGLC-HEX-1:5_6:D  ;  D-GALACTOSYL-13-BETA-D-GALACTOSYL-14-B  ;  CPD-13207  ;  GLYCO-CT-SULFATE  ;  CPD0-2522  ;  CPD0-1101  ;  CPD0-2398  ;  X-DGRO-DGAL-NON-2:6_1:A_2:KETO_3:D  ;  GLYCOSYL-N-ACYLSPHINGOSINE  ;  CPD-8525  ;  CPD0-963  ;  NACL  ;  ALKYL-CINNAMATE  ;  KCL  ;  CPD0-1546  ;  CPD-15546  ;  CPD-75  ;  B-DARA-HEX-2:5_2:KETO  ;  CPD-15861  ;  N-BENZOYL-D-ARGININE-1-4-NITROANILINE  ;  X-DARA-PEN-1:4  ;  CPD-15803  ;  CPD-14004  ;  A-LIDO-HEX-1:5_6:A  ;  CPD1G-1531  ;  CPD0-1693  ;  CPD-13508  ;  CPD0-1098  ;  A-DMAN-HEX-1:5_6:D  ;  NH4CL  ;  CPD0-1597  ;  CPD-13707  ;  CPD0-2511  ;  NH42SO4  ;  CPD-9103  ;  D-MANNOSYL-RHAMNOSYL-ETCETERA  ;  X-DMAN-HEX-1:5_6:A  ;  3-PHOSPHATIDYL-3-O-L-LYSYLGLYCEROL  ;  DOH-ISO-VAL  ;  CPD-8867  ;  N4-N-ACETYL-BETA-D-GLUCOSAMINYL-F6  ;  CPD-8529  ;  CPD-12472  ;  CPD-15238  ;  CPD-13152  ;  CPD-8521  ;  CPD0-1194  ;  5-PHOSPHONUCLEOSIDE-3-DIPHOSPHATE  ;  BAS-978	
keratan sulfate I, degradation product 39	False	keratan sulfate I, degradation product 39
24,25,26,27-tetranor-23-oxo-hydroxyvitamin D3	False	24,25,26,27-tetranor-23-oxo-hydroxyvitamin D3 AOVGFTJYESGAEA-ZRXYEVJZSA-N
CPD-14071	True	CPD-14071	CPD-14071	
heparan sulfate, degradation product 5	False	heparan sulfate, degradation product 5
CPD-3617	True	CPD-3617 37897 3866366 4678093 27689 334-48-5 C01571	CPD-3617	
OROTIDINE-5-PHOSPHATE	True	OROTIDINE-5-PHOSPHATE 36813 57538 25245207 C01103 2149-82-8	OROTIDINE-5-PHOSPHATE	
CPD66-81	True	CPD66-81	CPD66-64  ;  CPD66-76  ;  CPD66-59  ;  CPD66-82  ;  CPD66-62  ;  CPD66-74  ;  CPD66-65  ;  CPD66-63  ;  CPD66-77  ;  CPD66-61  ;  CPD66-72  ;  CPD66-81	
all-cis-12,15,18,21-tetracosatetraenoyl-CoA	False	all-cis-12,15,18,21-tetracosatetraenoyl-CoA LLJDAYKOCIXVML-XMLSFASZSA-N
apelin-13	False	apelin-13 XXCCRHIAIBQDPX-BJUJKPCISA-N HMDB12894 53481538
2-decaprenyl-5-hydroxy-6-methoxy-3-methyl-1,4-benzoquinone	False	2-decaprenyl-5-hydroxy-6-methoxy-3-methyl-1,4-benzoquinone ONGWDJKIJUAIOD-UHFFFAOYSA-N 50771 HMDB06484 LMPR02010031
4-P-PANTOTHENATE	True	4-P-PANTOTHENATE 41952 10986 16755653 C03492	4-P-PANTOTHENATE	
GD1c	False	GD1c
CPD66-58	True	CPD66-58 C18173 16061125	CPD-5001  ;  CPD66-58	
L-GLYCERALDEHYDE-3-PHOSPHATE	True	L-GLYCERALDEHYDE-3-PHOSPHATE 48932 25201921	GAP  ;  DIHYDROXY-ACETONE-PHOSPHATE  ;  L-GLYCERALDEHYDE-3-PHOSPHATE	
4-(2-amino-3-hydroxyphenyl)-4-oxobutanoic acid O-glucoside	False	4-(2-amino-3-hydroxyphenyl)-4-oxobutanoic acid O-glucoside XEXCWFKGYJFAQK-SHSWAGTRSA-N 10948689
(alpha-D-Glucosyl)3-(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)	False	(alpha-D-Glucosyl)3-(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein) C05873
CPD-7417	True	CPD-7417 C05839 62223 25796113	CPD-8674  ;  CPD-7417	
URIDINE	True	URIDINE HMDB00296 DB02745 34541 5807 6029 16704 C00299 58-96-8	CPD-497  ;  URIDINE	
Dolichyl phosphate D-mannose, human uterine homolog	False	Dolichyl phosphate D-mannose, human uterine homolog 15809
11-peroxy-5Z,8Z,12E,14Z-eicosatetraenoate	False	11-peroxy-5Z,8Z,12E,14Z-eicosatetraenoate CUVDHYYMVDOGDE-UHFFFAOYSA-N
CPD0-1544	True	CPD0-1544 41097905	5-METHYL-DL-TRYPTOPHAN  ;  CPD-392  ;  N-ACETYL-SEROTONIN  ;  DL-6-METHYLTRYPTOPHAN  ;  CPD-388  ;  ALPHA-METHYLTRYPTOPHAN  ;  N-METHYLTRYPTOPHAN  ;  CPD0-1544	
CPD-14275	True	CPD-14275	2-HYDROXYPHYTANOYL-COA  ;  CPD-14275	
Type IA glycolipid	False	Type IA glycolipid 62650
2,4,7,10,13,16,19-docosaheptenoylcoa	False	2,4,7,10,13,16,19-docosaheptenoylcoa
CPD-194	True	CPD-194 3874764 61146 Para-Nitrophenylphosphate C03360 4686862 330-13-2	CPD-194	
D-TYROSINE	True	D-TYROSINE 58570 6919035	CPD-232  ;  TYR  ;  CPD-14541  ;  CPD-8855  ;  CPD-644  ;  CPD-12740  ;  CPD-12741  ;  CPD-11757  ;  D-TYROSINE	
CPD-10589	True	CPD-10589 50986093 27393 c05447	CPD-10589	
CPD-6702	True	CPD-6702 64841 25203035	CPD-15712  ;  CPD-15980  ;  CPD-16160  ;  GLC-1-P  ;  D-MYO-INOSITOL-4-PHOSPHATE  ;  FRUCTOSE-6P  ;  CPD-6746  ;  D-MYO-INOSITOL-1-MONOPHOSPHATE  ;  CPD-16161  ;  MANNOSE-1P  ;  CPD-15984  ;  CPD-448  ;  D-ALLOSE-6-PHOSPHATE  ;  D-HAMAMELOSE-2-PHOSPHATE  ;  CPD-531  ;  CPD-1241  ;  D-ALLULOSE-6-PHOSPHATE  ;  CPD-16158  ;  CPD-16154  ;  MANNOSE-6P  ;  GLC-6-P  ;  L-TAGATOSE-6-PHOSPHATE  ;  CPD-26  ;  CPDQT-4  ;  CPD-15828  ;  CPD-6701  ;  CPD-15826  ;  CPD0-1116  ;  GALACTOSE-1P  ;  CPD-15970  ;  CPD-16159  ;  D-HEXOSE-6-PHOSPHATE  ;  CPD-16155  ;  ALPHA-GLC-6-P  ;  CPD-15709  ;  1-L-MYO-INOSITOL-1-P  ;  CPD-15711  ;  TAGATOSE-6-PHOSPHATE  ;  FRU1P  ;  CPD4FS-5  ;  FRUCTOSE-2-PHOSPHATE  ;  CPD-16156  ;  CPD-9755  ;  CPD-6702	
L-IDONATE	True	L-IDONATE 35934 4573673 5459956 17796 C00770 1114-17-6	D-ALTRONATE  ;  D-MANNONATE  ;  CPD-14807  ;  CPD0-1197  ;  CPD-14805  ;  2-CARBOXY-D-ARABINITOL  ;  GLUCONATE  ;  D-GALACTONATE  ;  L-GULONATE  ;  CPD0-1083  ;  L-IDONATE	
9-O-Acetylated GT3	False	9-O-Acetylated GT3
ANDROSTERONE	True	ANDROSTERONE 2714 220 225 C00523	CPD-13750  ;  17-BETA-HYDROXY-5ALPHA-ANDROSTAN-3-O  ;  16-OXOSTEROID  ;  17-BETA-HYDROXYANDROSTAN-3-ONE  ;  3-ALPHA-HYDROXY-5-BETA-ANDROSTAN-17-ONE  ;  ANDROSTERONE	
CPD-15840	True	CPD-15840	910-EPOXY-18-HYDROXYSTEARATE  ;  CPD-13086  ;  CPD-15840	
tetradecanedioylcoa	False	tetradecanedioylcoa
heptaglutamyl folate (DHF)	False	heptaglutamyl folate (DHF)
34-DIHYDROXYPHENYLACETALDEHYDE	True	34-DIHYDROXYPHENYLACETALDEHYDE 43022 106504 27978 119219 C04043	CPD-8489  ;  CPD-6442  ;  VANILLIN  ;  CPD-242  ;  34-DIHYDROXYPHENYLACETALDEHYDE	
2-BETA-D-GLUCOSYL-SN-GLYCEROL	True	2-BETA-D-GLUCOSYL-SN-GLYCEROL 391519 443265 17765 C11546	3-B-D-GALACTOSYL-SN-GLYCEROL  ;  2-BETA-D-GLUCOSYL-SN-GLYCEROL	
